filt,kind,param,hold,p_ret,p,is_cagr,is_sharpe,is_maxdd,name,bh,by
50.0,pullback,5.0,20,0.039843097705450616,0.06197648924607278,0.0454967751026818,0.3900396411057434,-0.37817811060319595,pullback=5.0|H20|F50.0,False,False
50.0,pullback,7.0,5,0.18766078583824097,0.21640219812391112,0.015199218240975476,0.22926632738139974,-0.26628923726027387,pullback=7.0|H5|F50.0,False,False
50.0,pullback,7.0,10,0.09381143497870809,0.12192674062519052,0.02225700660664276,0.2775696971597437,-0.3001935068334495,pullback=7.0|H10|F50.0,False,False
50.0,pullback,7.0,20,0.18213801908260774,0.25509859184150585,0.012573273865384316,0.16657265278850245,-0.36452835089697966,pullback=7.0|H20|F50.0,False,False
100.0,vix_spike,1.05,5,0.03162257549926164,0.2785903218301512,0.05281777244143582,0.3999441818197166,-0.3934289393058763,vix_spike=1.05|H5|F100.0,False,False
100.0,vix_spike,1.05,10,0.00824416400562302,0.16349738080439857,0.07722039010353332,0.5057991638267096,-0.500009212332034,vix_spike=1.05|H10|F100.0,False,False
100.0,vix_spike,1.05,20,0.013449754211634225,0.21097855959591538,0.07589794401331806,0.47373634673544024,-0.5096685492633304,vix_spike=1.05|H20|F100.0,False,False
100.0,vix_spike,1.08,5,0.051879006215892406,0.2545223929065965,0.037877461144127045,0.33552182457246327,-0.3826467709942136,vix_spike=1.08|H5|F100.0,False,False
100.0,vix_spike,1.08,10,0.011210922217712966,0.13416347332007464,0.06776258672380231,0.48317659700369897,-0.46761127738029984,vix_spike=1.08|H10|F100.0,False,False
100.0,vix_spike,1.08,20,0.01112584565264542,0.1615669287691902,0.07716518970202912,0.4926918274147296,-0.5084463581081783,vix_spike=1.08|H20|F100.0,False,False
100.0,vix_spike,1.1,5,0.01728829927014547,0.08611336219141535,0.04562302678663799,0.4470113929048279,-0.26220952742689374,vix_spike=1.1|H5|F100.0,False,False
100.0,vix_spike,1.1,10,0.007669658952477778,0.07050368323795307,0.06620212071406262,0.517928708515317,-0.32470645416997046,vix_spike=1.1|H10|F100.0,False,False
100.0,vix_spike,1.1,20,0.0076317324572160025,0.10520201565324071,0.07273129733087469,0.4963946104865935,-0.4275478618670311,vix_spike=1.1|H20|F100.0,False,False
100.0,vix_spike,1.12,5,0.03337955311747648,0.11713607562430489,0.032552670643838155,0.3703458912321156,-0.22638931202144752,vix_spike=1.12|H5|F100.0,False,False
100.0,vix_spike,1.12,10,0.03909822910801226,0.16464562605963293,0.04188572408282054,0.3781060644541164,-0.332570393130165,vix_spike=1.12|H10|F100.0,False,False
100.0,vix_spike,1.12,20,0.017100877179147732,0.12746041486054324,0.05829699795108745,0.43245401510010906,-0.42875117288560594,vix_spike=1.12|H20|F100.0,False,False
100.0,vix_spike,1.15,5,0.24666055437812667,0.4190392456133486,0.007621071129094048,0.1427791806759634,-0.18007979863631607,vix_spike=1.15|H5|F100.0,False,False
100.0,vix_spike,1.15,10,0.27055514429154304,0.5334285203676359,0.007471948321496891,0.12600173110228802,-0.25885568522932734,vix_spike=1.15|H10|F100.0,False,False
